,Date,Hour,Gas+East,Gas+Ottawa,Oil+East,Solar+East,Water+East,Wind+East
2015-01-18 2:00,2015-01-18,3,374,75,1575,0,1909,178
2015-01-18 3:00,2015-01-18,4,374,75,1575,0,1909,173
2015-01-18 4:00,2015-01-18,5,374,75,1575,0,1909,175
2015-01-18 5:00,2015-01-18,6,374,75,1575,0,1909,183
2015-01-18 6:00,2015-01-18,7,374,75,1575,0,1909,182
2015-01-18 7:00,2015-01-18,8,374,75,1575,0,1909,175
2015-01-18 8:00,2015-01-18,9,374,75,1575,0,1909,170
2015-01-18 9:00,2015-01-18,10,374,75,1575,0,1909,169
2015-01-18 10:00,2015-01-18,11,374,75,1575,0,1909,167
2015-01-18 11:00,2015-01-18,12,374,75,1575,0,1909,171
2015-01-18 12:00,2015-01-18,13,374,75,1575,0,1909,177
2015-01-18 13:00,2015-01-18,14,374,75,1575,0,1909,184
2015-01-18 14:00,2015-01-18,15,374,75,1575,0,1909,182
2015-01-18 15:00,2015-01-18,16,374,75,1575,0,1909,159
2015-01-18 16:00,2015-01-18,17,374,75,1575,0,1909,124
2015-01-18 17:00,2015-01-18,18,374,75,1575,0,1909,86
2015-01-18 18:00,2015-01-18,19,374,75,1575,0,1909,54
2015-01-18 19:00,2015-01-18,20,374,75,1575,0,1909,47
2015-01-18 20:00,2015-01-18,21,374,75,1575,0,1909,65
2015-01-18 21:00,2015-01-18,22,374,75,1575,0,1909,65
2015-01-18 22:00,2015-01-18,23,374,75,1575,0,1909,69
2015-01-18 23:00,2015-01-18,24,374,75,1575,0,1651,83
2015-01-19 0:00,2015-01-19,1,374,75,1575,0,1651,54
2015-01-19 1:00,2015-01-19,2,374,75,1575,0,1651,50
2015-01-19 2:00,2015-01-19,3,374,75,1575,0,1651,70
2015-01-19 3:00,2015-01-19,4,374,75,1575,0,1651,85
2015-01-19 4:00,2015-01-19,5,374,75,1575,0,1651,107
2015-01-19 5:00,2015-01-19,6,374,75,1575,0,1651,122
2015-01-19 6:00,2015-01-19,7,374,75,1575,0,1909,101
2015-01-19 7:00,2015-01-19,8,374,75,1575,0,2005,87
2015-01-19 8:00,2015-01-19,9,374,75,1575,0,2005,84
2015-01-19 9:00,2015-01-19,10,374,75,1575,0,1990,113
2015-01-19 10:00,2015-01-19,11,374,75,1575,0,1990,100
2015-01-19 11:00,2015-01-19,12,374,75,1575,0,1990,67
2015-01-19 12:00,2015-01-19,13,374,75,1575,0,1969,57
2015-01-19 13:00,2015-01-19,14,374,75,1575,0,1969,59
2015-01-19 14:00,2015-01-19,15,374,75,1575,0,1990,66
2015-01-19 15:00,2015-01-19,16,374,75,1575,0,1990,61
2015-01-19 16:00,2015-01-19,17,374,75,1575,0,1990,51
2015-01-19 17:00,2015-01-19,18,374,75,1575,0,1990,43
2015-01-19 18:00,2015-01-19,19,374,75,1575,0,1990,53
2015-01-19 19:00,2015-01-19,20,374,75,1575,0,1990,36
2015-01-19 20:00,2015-01-19,21,374,75,1575,0,1990,35
2015-01-19 21:00,2015-01-19,22,374,75,1575,0,1990,47
2015-01-19 22:00,2015-01-19,23,374,75,1575,0,1990,54
2015-01-19 23:00,2015-01-19,24,374,75,1575,0,1894,51
2015-01-20 0:00,2015-01-20,1,374,75,1575,0,1894,26
2015-01-20 1:00,2015-01-20,2,374,75,1575,0,1894,20
2015-01-20 2:00,2015-01-20,3,374,75,1575,0,1894,16
2015-01-20 3:00,2015-01-20,4,374,75,1575,0,1894,15
2015-01-20 4:00,2015-01-20,5,374,75,1575,0,1894,14
2015-01-20 5:00,2015-01-20,6,374,75,1575,0,1894,11
2015-01-20 6:00,2015-01-20,7,374,75,1575,0,1894,14
2015-01-20 7:00,2015-01-20,8,374,75,1575,0,1990,12
2015-01-20 8:00,2015-01-20,9,374,75,1575,0,1966,7
2015-01-20 9:00,2015-01-20,10,374,75,1575,0,1966,1
2015-01-20 10:00,2015-01-20,11,374,75,1575,0,1831,0
2015-01-20 11:00,2015-01-20,12,374,75,1575,0,1831,0
2015-01-20 12:00,2015-01-20,13,374,75,1575,0,1831,0
2015-01-20 13:00,2015-01-20,14,374,75,1575,0,1831,0
2015-01-20 14:00,2015-01-20,15,374,75,1068,0,1831,0
2015-01-20 15:00,2015-01-20,16,374,75,1068,0,1966,0
2015-01-20 16:00,2015-01-20,17,374,75,1068,0,1990,2
2015-01-20 17:00,2015-01-20,18,374,75,1575,0,1990,3
2015-01-20 18:00,2015-01-20,19,374,75,1575,0,1990,4
2015-01-20 19:00,2015-01-20,20,374,75,1575,0,1990,4
2015-01-20 20:00,2015-01-20,21,374,75,1575,0,1990,5
2015-01-20 21:00,2015-01-20,22,374,75,1575,0,1990,7
2015-01-20 22:00,2015-01-20,23,374,75,1575,0,1990,9
2015-01-20 23:00,2015-01-20,24,374,75,1575,0,1894,16
2015-01-21 0:00,2015-01-21,1,374,75,1575,0,1636,10
2015-01-21 1:00,2015-01-21,2,374,75,1575,0,1636,17
2015-01-21 2:00,2015-01-21,3,374,75,1575,0,1636,34
2015-01-21 3:00,2015-01-21,4,374,75,1575,0,1636,36
2015-01-21 4:00,2015-01-21,5,374,75,1575,0,1636,42
2015-01-21 5:00,2015-01-21,6,374,75,1575,0,1636,33
2015-01-21 6:00,2015-01-21,7,374,75,1575,0,1894,23
2015-01-21 7:00,2015-01-21,8,374,75,1575,0,1990,21
2015-01-21 8:00,2015-01-21,9,374,75,1575,0,1990,16
2015-01-21 9:00,2015-01-21,10,374,75,1575,0,1990,10
2015-01-21 10:00,2015-01-21,11,374,75,1575,0,1990,10
2015-01-21 11:00,2015-01-21,12,374,75,1575,0,1990,6
2015-01-21 12:00,2015-01-21,13,374,75,1575,0,1990,2
2015-01-21 13:00,2015-01-21,14,374,75,1575,0,1990,5
2015-01-21 14:00,2015-01-21,15,374,75,1068,0,1990,4
2015-01-21 15:00,2015-01-21,16,374,75,1068,0,1990,11
2015-01-21 16:00,2015-01-21,17,374,75,1068,0,1990,21
2015-01-21 17:00,2015-01-21,18,374,75,1575,0,1990,34
2015-01-21 18:00,2015-01-21,19,374,75,1575,0,1990,52
2015-01-21 19:00,2015-01-21,20,374,75,1575,0,1990,66
2015-01-21 20:00,2015-01-21,21,374,75,1575,0,1946,60
2015-01-21 21:00,2015-01-21,22,374,75,1575,0,1946,49
2015-01-21 22:00,2015-01-21,23,374,75,1575,0,1990,40
2015-01-21 23:00,2015-01-21,24,374,75,1575,0,1894,35
2015-01-22 0:00,2015-01-22,1,374,75,1575,0,1894,43
2015-01-22 1:00,2015-01-22,2,374,75,1575,0,1894,37
2015-01-22 2:00,2015-01-22,3,374,75,1575,0,1894,35
2015-01-22 3:00,2015-01-22,4,374,75,1575,0,1894,33
2015-01-22 4:00,2015-01-22,5,374,75,1575,0,1894,40
2015-01-22 5:00,2015-01-22,6,374,75,1575,0,1894,41
2015-01-22 6:00,2015-01-22,7,374,75,1575,0,1894,40
2015-01-22 7:00,2015-01-22,8,374,75,1575,0,1894,28
2015-01-22 8:00,2015-01-22,9,374,75,1575,0,1894,19
2015-01-22 9:00,2015-01-22,10,374,75,1575,0,1990,12
2015-01-22 10:00,2015-01-22,11,374,75,1575,0,1990,9
2015-01-22 11:00,2015-01-22,12,374,75,1575,0,1990,6
2015-01-22 12:00,2015-01-22,13,374,75,1575,0,1990,10
2015-01-22 13:00,2015-01-22,14,374,75,1575,0,1990,12
2015-01-22 14:00,2015-01-22,15,374,75,1575,0,1990,30
2015-01-22 15:00,2015-01-22,16,374,75,1575,0,1990,40
2015-01-22 16:00,2015-01-22,17,374,75,1575,0,1894,41
2015-01-22 17:00,2015-01-22,18,374,75,1575,0,1894,48
2015-01-22 18:00,2015-01-22,19,374,75,1575,0,1894,50
2015-01-22 19:00,2015-01-22,20,374,75,1575,0,1894,40
2015-01-22 20:00,2015-01-22,21,374,75,1575,0,1851,39
2015-01-22 21:00,2015-01-22,22,374,75,1575,0,1851,42
2015-01-22 22:00,2015-01-22,23,374,75,1575,0,1894,50
2015-01-22 23:00,2015-01-22,24,374,75,1575,0,1894,62
2015-01-23 0:00,2015-01-23,1,374,75,1575,0,1894,66
2015-01-23 1:00,2015-01-23,2,374,75,1575,0,1636,87
2015-01-23 2:00,2015-01-23,3,374,75,1575,0,1636,107
2015-01-23 3:00,2015-01-23,4,374,75,1575,0,1636,82
2015-01-23 4:00,2015-01-23,5,374,75,1575,0,1636,112
2015-01-23 5:00,2015-01-23,6,374,75,1575,0,1636,157
2015-01-23 6:00,2015-01-23,7,374,75,1575,0,1894,166
2015-01-23 7:00,2015-01-23,8,374,75,1575,0,1894,179
2015-01-23 8:00,2015-01-23,9,374,75,1575,0,1873,111
2015-01-23 9:00,2015-01-23,10,374,75,1575,0,1873,151
2015-01-23 10:00,2015-01-23,11,374,75,1575,0,1873,226
2015-01-23 11:00,2015-01-23,12,374,75,1575,0,1894,238
2015-01-23 12:00,2015-01-23,13,374,75,1575,0,1894,237
2015-01-23 13:00,2015-01-23,14,374,75,1575,0,1990,235
2015-01-23 14:00,2015-01-23,15,374,75,1575,0,1990,236
2015-01-23 15:00,2015-01-23,16,374,75,1575,0,1990,234
2015-01-23 16:00,2015-01-23,17,374,75,1575,0,1990,231
2015-01-23 17:00,2015-01-23,18,374,75,1575,0,1990,194
2015-01-23 18:00,2015-01-23,19,374,75,1575,0,1990,116
2015-01-23 19:00,2015-01-23,20,374,75,1575,0,1990,124
2015-01-23 20:00,2015-01-23,21,374,75,1575,0,1946,133
2015-01-23 21:00,2015-01-23,22,374,75,1575,0,1946,135
2015-01-23 22:00,2015-01-23,23,374,75,1575,0,1969,138
2015-01-23 23:00,2015-01-23,24,234,75,1575,0,1873,142
2015-01-24 0:00,2015-01-24,1,234,75,1575,0,1636,137
2015-01-24 1:00,2015-01-24,2,234,75,1575,0,1636,89
2015-01-24 2:00,2015-01-24,3,234,75,1575,0,1636,60
2015-01-24 3:00,2015-01-24,4,234,75,1575,0,1636,91
2015-01-24 4:00,2015-01-24,5,234,75,1575,0,1636,83
2015-01-24 5:00,2015-01-24,6,234,75,1575,0,1636,83
2015-01-24 6:00,2015-01-24,7,234,75,1575,0,1636,65
2015-01-24 7:00,2015-01-24,8,234,75,1575,0,1894,57
2015-01-24 8:00,2015-01-24,9,234,75,1575,0,1894,54
2015-01-24 9:00,2015-01-24,10,234,75,1575,0,1894,63
2015-01-24 10:00,2015-01-24,11,234,75,1575,0,1894,57
2015-01-24 11:00,2015-01-24,12,234,75,1575,0,1894,55
2015-01-24 12:00,2015-01-24,13,234,75,1575,0,1894,23
2015-01-24 13:00,2015-01-24,14,234,75,1575,0,1894,43
2015-01-24 14:00,2015-01-24,15,234,75,1575,0,1894,61
2015-01-24 15:00,2015-01-24,16,234,75,1575,0,1894,60
2015-01-24 16:00,2015-01-24,17,234,75,1575,0,1894,62
2015-01-24 17:00,2015-01-24,18,234,75,1575,0,1894,47
2015-01-24 18:00,2015-01-24,19,234,75,1575,0,1894,68
2015-01-24 19:00,2015-01-24,20,234,75,1575,0,1894,82
2015-01-24 20:00,2015-01-24,21,234,75,1575,0,1851,90
2015-01-24 21:00,2015-01-24,22,234,75,1575,0,1851,100
2015-01-24 22:00,2015-01-24,23,234,75,1575,0,1894,110
2015-01-24 23:00,2015-01-24,24,234,75,1575,0,1636,118
2015-01-25 0:00,2015-01-25,1,234,75,1575,0,1636,127
2015-01-25 1:00,2015-01-25,2,234,75,1575,0,1636,105
2015-01-25 2:00,2015-01-25,3,234,75,1575,0,1636,143
2015-01-25 3:00,2015-01-25,4,234,75,1575,0,1636,143
2015-01-25 4:00,2015-01-25,5,234,75,1575,0,1636,177
2015-01-25 5:00,2015-01-25,6,234,75,1575,0,1636,140
2015-01-25 6:00,2015-01-25,7,234,75,1575,0,1636,121
2015-01-25 7:00,2015-01-25,8,259,75,1575,0,1894,92
2015-01-25 8:00,2015-01-25,9,259,75,1575,0,1894,84
2015-01-25 9:00,2015-01-25,10,357,75,1575,0,1894,61
2015-01-25 10:00,2015-01-25,11,374,75,1575,0,1894,41
2015-01-25 11:00,2015-01-25,12,374,75,1575,0,1894,13
2015-01-25 12:00,2015-01-25,13,374,75,1575,0,1894,3
2015-01-25 13:00,2015-01-25,14,374,75,1575,0,1894,1
2015-01-25 14:00,2015-01-25,15,374,75,1575,0,1894,0
2015-01-25 15:00,2015-01-25,16,374,75,1575,0,1894,2
2015-01-25 16:00,2015-01-25,17,374,75,1575,0,1894,4
2015-01-25 17:00,2015-01-25,18,374,75,1575,0,1894,0
2015-01-25 18:00,2015-01-25,19,374,75,1575,0,1894,4
2015-01-25 19:00,2015-01-25,20,374,75,1575,0,1894,4
2015-01-25 20:00,2015-01-25,21,374,75,1575,0,1894,11
2015-01-25 21:00,2015-01-25,22,374,75,1575,0,1894,46
2015-01-25 22:00,2015-01-25,23,374,75,1575,0,1894,81
2015-01-25 23:00,2015-01-25,24,374,75,1575,0,1894,70
2015-01-26 0:00,2015-01-26,1,374,75,1575,0,1894,73
2015-01-26 1:00,2015-01-26,2,374,75,1575,0,1894,83
2015-01-26 2:00,2015-01-26,3,374,75,1575,0,1894,97
2015-01-26 3:00,2015-01-26,4,374,75,1575,0,1894,82
2015-01-26 4:00,2015-01-26,5,374,75,1575,0,1894,60
2015-01-26 5:00,2015-01-26,6,374,75,1575,0,1894,71
2015-01-26 6:00,2015-01-26,7,374,75,1575,0,1894,93
2015-01-26 7:00,2015-01-26,8,374,75,1575,0,1894,121
2015-01-26 8:00,2015-01-26,9,374,75,1575,0,1873,132
2015-01-26 9:00,2015-01-26,10,374,75,1575,0,1878,128
2015-01-26 10:00,2015-01-26,11,374,75,1575,0,1759,118
2015-01-26 11:00,2015-01-26,12,374,75,1575,0,1759,132
2015-01-26 12:00,2015-01-26,13,374,75,1575,0,1759,145
2015-01-26 13:00,2015-01-26,14,374,75,1575,0,1759,148
2015-01-26 14:00,2015-01-26,15,374,75,1575,0,1894,163
2015-01-26 15:00,2015-01-26,16,374,75,1575,0,1894,168
2015-01-26 16:00,2015-01-26,17,374,75,1575,0,1894,180
2015-01-26 17:00,2015-01-26,18,374,75,1575,0,1894,181
2015-01-26 18:00,2015-01-26,19,374,75,1575,0,1894,165
2015-01-26 19:00,2015-01-26,20,374,75,1575,0,1894,180
2015-01-26 20:00,2015-01-26,21,374,75,1575,0,1894,172
2015-01-26 21:00,2015-01-26,22,374,75,1575,0,1894,158
2015-01-26 22:00,2015-01-26,23,374,75,1575,0,1894,148
2015-01-26 23:00,2015-01-26,24,374,75,1575,0,1894,149
2015-01-27 0:00,2015-01-27,1,374,75,1575,0,1894,188
2015-01-27 1:00,2015-01-27,2,374,75,1575,0,1894,203
2015-01-27 2:00,2015-01-27,3,374,75,1575,0,1894,201
2015-01-27 3:00,2015-01-27,4,374,75,1575,0,1894,184
2015-01-27 4:00,2015-01-27,5,374,75,1575,0,1894,191
2015-01-27 5:00,2015-01-27,6,374,75,1575,0,1894,196
2015-01-27 6:00,2015-01-27,7,374,75,1575,0,1894,210
2015-01-27 7:00,2015-01-27,8,374,75,1575,0,1894,205
2015-01-27 8:00,2015-01-27,9,374,75,1575,0,1894,211
2015-01-27 9:00,2015-01-27,10,374,75,1575,0,1894,209
2015-01-27 10:00,2015-01-27,11,374,75,1575,0,1894,201
2015-01-27 11:00,2015-01-27,12,374,75,1575,0,1894,187
2015-01-27 12:00,2015-01-27,13,374,75,1575,0,1894,170
2015-01-27 13:00,2015-01-27,14,374,75,1575,0,1894,152
2015-01-27 14:00,2015-01-27,15,374,75,1575,0,1894,139
2015-01-27 15:00,2015-01-27,16,374,75,1575,0,1894,108
2015-01-27 16:00,2015-01-27,17,374,75,1575,0,1894,89
2015-01-27 17:00,2015-01-27,18,374,75,1575,0,1894,65
2015-01-27 18:00,2015-01-27,19,374,75,1575,0,1894,63
2015-01-27 19:00,2015-01-27,20,374,75,1575,0,1894,48
2015-01-27 20:00,2015-01-27,21,374,75,1575,0,1894,58
2015-01-27 21:00,2015-01-27,22,374,75,1575,0,1894,71
2015-01-27 22:00,2015-01-27,23,374,75,1575,0,1894,73
2015-01-27 23:00,2015-01-27,24,374,75,1575,0,1894,47
2015-01-28 0:00,2015-01-28,1,374,75,1575,0,1828,22
2015-01-28 1:00,2015-01-28,2,374,75,1575,0,1828,18
2015-01-28 2:00,2015-01-28,3,374,75,1575,0,1894,12
2015-01-28 3:00,2015-01-28,4,374,75,1575,0,1894,10
2015-01-28 4:00,2015-01-28,5,374,75,1575,0,1894,11
2015-01-28 5:00,2015-01-28,6,374,75,1575,0,1894,17
2015-01-28 6:00,2015-01-28,7,374,75,1575,0,1894,16
2015-01-28 7:00,2015-01-28,8,374,75,1575,0,1894,10
2015-01-28 8:00,2015-01-28,9,374,75,1050,0,1894,4
2015-01-28 9:00,2015-01-28,10,374,75,1050,0,1990,0
2015-01-28 10:00,2015-01-28,11,374,75,1050,0,1990,0
2015-01-28 11:00,2015-01-28,12,374,75,1050,0,1969,0
2015-01-28 12:00,2015-01-28,13,374,75,1050,0,1990,2
2015-01-28 13:00,2015-01-28,14,374,75,1050,0,1990,3
2015-01-28 14:00,2015-01-28,15,374,75,1050,0,1990,1
2015-01-28 15:00,2015-01-28,16,374,75,1050,0,1990,5
2015-01-28 16:00,2015-01-28,17,374,75,1050,0,1990,5
2015-01-28 17:00,2015-01-28,18,374,75,1050,0,1990,13
2015-01-28 18:00,2015-01-28,19,374,75,1050,0,1990,19
2015-01-28 19:00,2015-01-28,20,374,75,1050,0,1990,24
2015-01-28 20:00,2015-01-28,21,374,75,1050,0,1990,35
2015-01-28 21:00,2015-01-28,22,374,75,1050,0,1990,33
2015-01-28 22:00,2015-01-28,23,374,75,1050,0,1990,38
2015-01-28 23:00,2015-01-28,24,374,75,1050,0,1732,35
2015-01-29 0:00,2015-01-29,1,374,75,1050,0,1636,35
2015-01-29 1:00,2015-01-29,2,374,75,1050,0,1636,47
2015-01-29 2:00,2015-01-29,3,374,75,1050,0,1636,64
2015-01-29 3:00,2015-01-29,4,374,75,1050,0,1636,75
2015-01-29 4:00,2015-01-29,5,374,75,1050,0,1636,76
2015-01-29 5:00,2015-01-29,6,374,75,1050,0,1636,101
2015-01-29 6:00,2015-01-29,7,374,75,1050,0,1636,100
2015-01-29 7:00,2015-01-29,8,374,75,1050,0,1894,82
2015-01-29 8:00,2015-01-29,9,374,75,1050,0,1894,46
2015-01-29 9:00,2015-01-29,10,374,75,1050,0,1894,20
2015-01-29 10:00,2015-01-29,11,374,75,1050,0,1990,11
2015-01-29 11:00,2015-01-29,12,374,75,1050,0,1990,8
2015-01-29 12:00,2015-01-29,13,374,75,1050,0,1990,64
2015-01-29 13:00,2015-01-29,14,374,75,1050,0,1969,191
2015-01-29 14:00,2015-01-29,15,374,75,1050,0,1946,193
2015-01-29 15:00,2015-01-29,16,374,75,1050,0,1967,198
2015-01-29 16:00,2015-01-29,17,374,75,1050,0,1990,203
2015-01-29 17:00,2015-01-29,18,374,75,1050,0,1990,206
2015-01-29 18:00,2015-01-29,19,374,75,1050,0,1990,205
2015-01-29 19:00,2015-01-29,20,374,75,1050,0,1990,206
2015-01-29 20:00,2015-01-29,21,374,75,1050,0,1990,199
2015-01-29 21:00,2015-01-29,22,374,75,1050,0,1990,189
2015-01-29 22:00,2015-01-29,23,374,75,1050,0,1990,183
2015-01-29 23:00,2015-01-29,24,374,75,1050,0,1732,180
2015-01-30 0:00,2015-01-30,1,374,75,1575,0,1636,227
2015-01-30 1:00,2015-01-30,2,374,75,1575,0,1636,175
2015-01-30 2:00,2015-01-30,3,374,75,1575,0,1636,130
2015-01-30 3:00,2015-01-30,4,374,75,1575,0,1636,132
2015-01-30 4:00,2015-01-30,5,374,75,1575,0,1636,111
2015-01-30 5:00,2015-01-30,6,374,75,1575,0,1636,122
2015-01-30 6:00,2015-01-30,7,374,75,1575,0,1636,98
2015-01-30 7:00,2015-01-30,8,374,75,1575,0,1894,119
2015-01-30 8:00,2015-01-30,9,374,75,1575,0,1894,194
2015-01-30 9:00,2015-01-30,10,374,75,1575,0,1894,178
2015-01-30 10:00,2015-01-30,11,374,75,1575,0,1894,142
2015-01-30 11:00,2015-01-30,12,374,75,1575,0,1894,106
2015-01-30 12:00,2015-01-30,13,374,75,1575,0,1894,56
2015-01-30 13:00,2015-01-30,14,374,75,1575,0,1894,54
2015-01-30 14:00,2015-01-30,15,374,75,1575,0,1894,52
2015-01-30 15:00,2015-01-30,16,374,75,1575,0,1894,59
2015-01-30 16:00,2015-01-30,17,374,75,1575,0,1873,54
2015-01-30 17:00,2015-01-30,18,374,75,1575,0,1873,64
2015-01-30 18:00,2015-01-30,19,374,75,1575,0,1894,81
2015-01-30 19:00,2015-01-30,20,374,75,1575,0,1894,77
2015-01-30 20:00,2015-01-30,21,374,75,1575,0,1894,86
2015-01-30 21:00,2015-01-30,22,374,75,1575,0,1894,81
2015-01-30 22:00,2015-01-30,23,374,75,1575,0,1894,75
2015-01-30 23:00,2015-01-30,24,374,75,1575,0,1894,61
2015-01-31 0:00,2015-01-31,1,234,75,1575,0,1378,43
2015-01-31 1:00,2015-01-31,2,234,75,1575,0,1378,27
2015-01-31 2:00,2015-01-31,3,234,75,1575,0,1378,22
2015-01-31 3:00,2015-01-31,4,234,75,1575,0,1378,15
2015-01-31 4:00,2015-01-31,5,234,75,1575,0,1378,19
2015-01-31 5:00,2015-01-31,6,234,75,1575,0,1378,15
2015-01-31 6:00,2015-01-31,7,234,75,1575,0,1378,17
2015-01-31 7:00,2015-01-31,8,234,75,1575,0,1378,22
2015-01-31 8:00,2015-01-31,9,234,75,1575,0,1378,21
2015-01-31 9:00,2015-01-31,10,234,75,1575,0,1378,16
2015-01-31 10:00,2015-01-31,11,234,75,1575,0,1378,9
2015-01-31 11:00,2015-01-31,12,234,75,1575,0,1378,7
2015-01-31 12:00,2015-01-31,13,234,75,1575,0,1378,9
2015-01-31 13:00,2015-01-31,14,234,75,1575,0,1378,9
2015-01-31 14:00,2015-01-31,15,234,75,1575,0,1378,12
2015-01-31 15:00,2015-01-31,16,234,75,1575,0,1378,9
2015-01-31 16:00,2015-01-31,17,234,75,1575,0,1378,13
2015-01-31 17:00,2015-01-31,18,234,75,1575,0,1356,32
2015-01-31 18:00,2015-01-31,19,234,75,1575,0,1335,44
2015-01-31 19:00,2015-01-31,20,234,75,1575,0,1378,53
2015-01-31 20:00,2015-01-31,21,234,75,1575,0,1378,55
2015-01-31 21:00,2015-01-31,22,234,75,1575,0,1378,54
2015-01-31 22:00,2015-01-31,23,234,75,1575,0,1378,76
2015-01-31 23:00,2015-01-31,24,234,75,1575,0,1378,72
2015-02-01 0:00,2015-02-01,1,234,75,1575,0,1378,59
2015-02-01 1:00,2015-02-01,2,234,75,1575,0,1378,46
2015-02-01 2:00,2015-02-01,3,234,75,1575,0,1378,87
2015-02-01 3:00,2015-02-01,4,234,75,1575,0,1378,104
2015-02-01 4:00,2015-02-01,5,234,75,1575,0,1378,97
2015-02-01 5:00,2015-02-01,6,234,75,1575,0,1378,66
2015-02-01 6:00,2015-02-01,7,234,75,1575,0,1378,66
2015-02-01 7:00,2015-02-01,8,234,75,1575,0,1378,79
2015-02-01 8:00,2015-02-01,9,234,75,1575,0,1378,106
2015-02-01 9:00,2015-02-01,10,234,75,1575,0,1378,119
2015-02-01 10:00,2015-02-01,11,234,75,1575,0,1378,109
2015-02-01 11:00,2015-02-01,12,234,75,1575,0,1378,85
2015-02-01 12:00,2015-02-01,13,234,75,1575,0,1636,58
2015-02-01 13:00,2015-02-01,14,234,75,1575,0,1636,49
2015-02-01 14:00,2015-02-01,15,234,75,1575,0,1636,61
2015-02-01 15:00,2015-02-01,16,234,75,1575,0,1636,39
2015-02-01 16:00,2015-02-01,17,234,75,1575,0,1636,77
2015-02-01 17:00,2015-02-01,18,234,75,1575,0,1636,99
2015-02-01 18:00,2015-02-01,19,234,75,1575,0,1636,142
2015-02-01 19:00,2015-02-01,20,234,75,1575,0,1636,153
2015-02-01 20:00,2015-02-01,21,234,75,1575,0,1636,151
2015-02-01 21:00,2015-02-01,22,234,75,1575,0,1636,157
2015-02-01 22:00,2015-02-01,23,234,75,1575,0,1636,163
2015-02-01 23:00,2015-02-01,24,234,75,1575,0,1636,191
2015-02-02 0:00,2015-02-02,1,234,75,1575,0,1378,213
2015-02-02 1:00,2015-02-02,2,234,75,1575,0,1378,216
2015-02-02 2:00,2015-02-02,3,234,75,1575,0,1378,214
2015-02-02 3:00,2015-02-02,4,374,75,1575,0,1378,215
2015-02-02 4:00,2015-02-02,5,374,75,1575,0,1378,212
2015-02-02 5:00,2015-02-02,6,374,75,1575,0,1378,219
2015-02-02 6:00,2015-02-02,7,374,75,1575,0,1378,217
2015-02-02 7:00,2015-02-02,8,374,75,1575,0,1378,212
2015-02-02 8:00,2015-02-02,9,374,75,1575,0,1355,205
2015-02-02 9:00,2015-02-02,10,374,75,1575,0,1337,196
2015-02-02 10:00,2015-02-02,11,374,75,1575,0,1337,190
2015-02-02 11:00,2015-02-02,12,374,75,1575,0,1337,190
2015-02-02 12:00,2015-02-02,13,374,75,1575,0,1337,190
2015-02-02 13:00,2015-02-02,14,374,75,1575,0,1337,190
2015-02-02 14:00,2015-02-02,15,374,75,1575,0,1337,173
2015-02-02 15:00,2015-02-02,16,374,75,1575,0,1337,144
2015-02-02 16:00,2015-02-02,17,374,75,1575,0,1337,92
2015-02-02 17:00,2015-02-02,18,374,75,1575,0,1337,53
2015-02-02 18:00,2015-02-02,19,374,0,1575,0,1337,27
2015-02-02 19:00,2015-02-02,20,374,0,1575,0,1337,39
2015-02-02 20:00,2015-02-02,21,374,0,1575,0,1316,46
2015-02-02 21:00,2015-02-02,22,374,0,1575,0,1337,48
2015-02-02 22:00,2015-02-02,23,374,0,1575,0,1337,54
2015-02-02 23:00,2015-02-02,24,374,0,1575,0,1337,52
2015-02-03 0:00,2015-02-03,1,374,0,1575,0,1337,29
2015-02-03 1:00,2015-02-03,2,374,0,1575,0,1337,36
2015-02-03 2:00,2015-02-03,3,374,0,1575,0,1337,21
2015-02-03 3:00,2015-02-03,4,374,0,1575,0,1337,14
2015-02-03 4:00,2015-02-03,5,374,0,1575,0,1337,12
2015-02-03 5:00,2015-02-03,6,374,0,1575,0,1337,19
2015-02-03 6:00,2015-02-03,7,374,0,1575,0,1337,25
2015-02-03 7:00,2015-02-03,8,374,0,1575,0,1337,16
2015-02-03 8:00,2015-02-03,9,374,0,1575,0,1281,21
2015-02-03 9:00,2015-02-03,10,374,0,1575,0,1281,38
2015-02-03 10:00,2015-02-03,11,374,0,1575,0,1281,36
2015-02-03 11:00,2015-02-03,12,374,0,1575,0,1281,35
2015-02-03 12:00,2015-02-03,13,374,0,1575,0,1281,35
2015-02-03 13:00,2015-02-03,14,374,0,1575,0,1281,47
2015-02-03 14:00,2015-02-03,15,374,0,1575,0,1337,97
2015-02-03 15:00,2015-02-03,16,374,0,1575,0,1337,190
2015-02-03 16:00,2015-02-03,17,374,0,1575,0,1337,204
2015-02-03 17:00,2015-02-03,18,374,0,1575,0,1337,195
2015-02-03 18:00,2015-02-03,19,374,0,1575,0,1337,190
2015-02-03 19:00,2015-02-03,20,374,0,1575,0,1337,186
2015-02-03 20:00,2015-02-03,21,374,0,1575,0,1337,184
2015-02-03 21:00,2015-02-03,22,374,0,1575,0,1337,160
2015-02-03 22:00,2015-02-03,23,374,0,1575,0,1337,132
2015-02-03 23:00,2015-02-03,24,374,0,1575,0,1337,96
2015-02-04 0:00,2015-02-04,1,374,0,1575,0,1337,61
2015-02-04 1:00,2015-02-04,2,374,0,1575,0,1337,42
2015-02-04 2:00,2015-02-04,3,374,0,1575,0,1337,27
2015-02-04 3:00,2015-02-04,4,374,0,1575,0,1337,9
