,Date,Hour,Bruce,East,Essa,Niagara,Northeast,Northwest,Ottawa,Southwest,Toronto,West
2018-06-23 18:00:00,2018-06-23,19,6416.0,4388.0,416.0,2436.0,2759.0,774.0,70.0,849.0,6118.0,3044.0
2018-06-23 19:00:00,2018-06-23,20,6401.0,4381.0,416.0,2436.0,2768.0,781.0,70.0,846.0,6118.0,3460.0
2018-06-23 20:00:00,2018-06-23,21,6401.0,4400.0,416.0,2436.0,2767.0,797.0,70.0,842.0,6118.0,3407.0
2018-06-23 21:00:00,2018-06-23,22,6401.0,4395.0,416.0,2436.0,2769.0,805.0,70.0,842.0,6118.0,3345.0
2018-06-23 22:00:00,2018-06-23,23,6396.0,4371.0,416.0,2436.0,2787.0,805.0,70.0,831.0,6118.0,3272.0
2018-06-23 23:00:00,2018-06-23,24,6398.0,4378.0,416.0,2436.0,2799.0,811.0,70.0,835.0,6118.0,3247.0
2018-06-24 00:00:00,2018-06-24,1,6399.0,4407.0,416.0,2436.0,2819.0,810.0,70.0,824.0,6118.0,3233.0
2018-06-24 01:00:00,2018-06-24,2,6401.0,4401.0,416.0,2436.0,2846.0,806.0,70.0,817.0,6118.0,3257.0
2018-06-24 02:00:00,2018-06-24,3,6397.0,4400.0,416.0,2436.0,2867.0,804.0,70.0,815.0,6118.0,3268.0
2018-06-24 03:00:00,2018-06-24,4,6403.0,4409.0,416.0,2436.0,2860.0,814.0,70.0,821.0,6118.0,3276.0
2018-06-24 04:00:00,2018-06-24,5,6421.0,4415.0,416.0,2436.0,2846.0,825.0,70.0,842.0,6118.0,3320.0
2018-06-24 05:00:00,2018-06-24,6,6428.0,4425.0,416.0,2436.0,2849.0,808.0,70.0,848.0,5747.0,3311.0
2018-06-24 06:00:00,2018-06-24,7,6494.0,4416.0,416.0,2436.0,2832.0,804.0,70.0,888.0,6118.0,3306.0
2018-06-24 07:00:00,2018-06-24,8,6480.0,4420.0,416.0,2436.0,2827.0,792.0,70.0,920.0,6118.0,3317.0
2018-06-24 08:00:00,2018-06-24,9,6487.0,4414.0,416.0,2436.0,2825.0,789.0,70.0,886.0,6118.0,3360.0
2018-06-24 09:00:00,2018-06-24,10,6503.0,4420.0,416.0,2436.0,2829.0,794.0,70.0,912.0,6118.0,3404.0
2018-06-24 10:00:00,2018-06-24,11,6463.0,4454.0,416.0,2436.0,2842.0,804.0,70.0,1011.0,6118.0,3401.0
2018-06-24 11:00:00,2018-06-24,12,6508.0,4437.0,416.0,2436.0,2835.0,799.0,70.0,1089.0,6118.0,3413.0
2018-06-24 12:00:00,2018-06-24,13,6484.0,4428.0,416.0,2436.0,2827.0,789.0,70.0,1059.0,6118.0,3534.0
2018-06-24 13:00:00,2018-06-24,14,6525.0,4403.0,416.0,2436.0,2808.0,778.0,70.0,993.0,6118.0,3703.0
2018-06-24 14:00:00,2018-06-24,15,6430.0,4417.0,416.0,2436.0,2799.0,776.0,70.0,1050.0,6108.0,3744.0
2018-06-24 15:00:00,2018-06-24,16,6567.0,4413.0,416.0,2436.0,2799.0,776.0,70.0,1100.0,6108.0,3916.0
2018-06-24 16:00:00,2018-06-24,17,6571.0,4406.0,416.0,2436.0,2791.0,777.0,70.0,1189.0,6108.0,3873.0
2018-06-24 17:00:00,2018-06-24,18,6554.0,4407.0,416.0,2436.0,2778.0,777.0,70.0,1155.0,6108.0,3885.0
2018-06-24 18:00:00,2018-06-24,19,6549.0,4418.0,416.0,2436.0,2770.0,776.0,70.0,1099.0,6108.0,4055.0
2018-06-24 19:00:00,2018-06-24,20,6559.0,4384.0,416.0,2436.0,2772.0,774.0,70.0,1103.0,6108.0,3916.0
2018-06-24 20:00:00,2018-06-24,21,6516.0,4459.0,416.0,2436.0,2786.0,776.0,70.0,1068.0,6108.0,3780.0
2018-06-24 21:00:00,2018-06-24,22,6501.0,4471.0,416.0,2436.0,2816.0,781.0,70.0,1020.0,6108.0,3650.0
2018-06-24 22:00:00,2018-06-24,23,6523.0,4469.0,416.0,2436.0,2838.0,782.0,70.0,1055.0,6108.0,3656.0
2018-06-24 23:00:00,2018-06-24,24,6541.0,4472.0,416.0,2436.0,2855.0,788.0,70.0,1108.0,6108.0,3648.0
2018-06-25 00:00:00,2018-06-25,1,6535.0,4481.0,416.0,2436.0,2884.0,843.0,70.0,1135.0,6108.0,3683.0
2018-06-25 01:00:00,2018-06-25,2,6526.0,4474.0,416.0,2436.0,2907.0,852.0,70.0,1124.0,6108.0,3631.0
2018-06-25 02:00:00,2018-06-25,3,6540.0,4473.0,416.0,2436.0,2922.0,870.0,70.0,1143.0,6108.0,3542.0
2018-06-25 03:00:00,2018-06-25,4,6567.0,4488.0,416.0,2436.0,2956.0,868.0,70.0,1131.0,6108.0,3503.0
2018-06-25 04:00:00,2018-06-25,5,6580.0,4500.0,416.0,2436.0,2964.0,874.0,70.0,1111.0,6108.0,3549.0
2018-06-25 05:00:00,2018-06-25,6,6584.0,4504.0,416.0,2436.0,2958.0,874.0,70.0,1154.0,6108.0,3595.0
2018-06-25 06:00:00,2018-06-25,7,6578.0,4490.0,416.0,2436.0,2993.0,856.0,70.0,997.0,6108.0,3566.0
2018-06-25 07:00:00,2018-06-25,8,6488.0,4475.0,416.0,2436.0,2952.0,845.0,70.0,1010.0,6108.0,3506.0
2018-06-25 08:00:00,2018-06-25,9,6454.0,4480.0,416.0,2436.0,2942.0,814.0,70.0,975.0,6108.0,3469.0
2018-06-25 09:00:00,2018-06-25,10,6463.0,4484.0,416.0,2436.0,2927.0,820.0,70.0,976.0,6108.0,3479.0
2018-06-25 10:00:00,2018-06-25,11,6453.0,4356.0,416.0,2436.0,2900.0,815.0,70.0,985.0,6108.0,3516.0
2018-06-25 11:00:00,2018-06-25,12,6448.0,4349.0,416.0,2436.0,2890.0,852.0,70.0,1023.0,6108.0,3523.0
2018-06-25 12:00:00,2018-06-25,13,6494.0,4345.0,416.0,2436.0,2871.0,863.0,70.0,1057.0,6143.0,3530.0
2018-06-25 13:00:00,2018-06-25,14,6586.0,4354.0,416.0,2436.0,2868.0,869.0,70.0,1118.0,6168.0,3526.0
2018-06-25 14:00:00,2018-06-25,15,6604.0,4356.0,416.0,2436.0,2874.0,869.0,70.0,1121.0,6203.0,3508.0
2018-06-25 15:00:00,2018-06-25,16,6653.0,4339.0,416.0,2436.0,2872.0,849.0,70.0,1168.0,6243.0,3568.0
2018-06-25 16:00:00,2018-06-25,17,6601.0,4455.0,416.0,2436.0,2865.0,850.0,70.0,1103.0,6243.0,3530.0
2018-06-25 17:00:00,2018-06-25,18,6506.0,4427.0,416.0,2436.0,2857.0,858.0,70.0,978.0,6243.0,3490.0
2018-06-25 18:00:00,2018-06-25,19,6456.0,4261.0,416.0,2436.0,2851.0,846.0,70.0,892.0,6243.0,3459.0
2018-06-25 19:00:00,2018-06-25,20,6451.0,4258.0,416.0,2436.0,2854.0,848.0,70.0,847.0,6283.0,3399.0
2018-06-25 20:00:00,2018-06-25,21,6486.0,4225.0,416.0,2436.0,2861.0,854.0,70.0,882.0,6283.0,3387.0
2018-06-25 21:00:00,2018-06-25,22,6530.0,4218.0,416.0,2436.0,2877.0,871.0,70.0,937.0,6283.0,3389.0
2018-06-25 22:00:00,2018-06-25,23,6588.0,4217.0,416.0,2436.0,2868.0,906.0,70.0,968.0,6283.0,3381.0
2018-06-25 23:00:00,2018-06-25,24,6555.0,4218.0,416.0,2436.0,2920.0,921.0,70.0,999.0,6283.0,3400.0
2018-06-26 00:00:00,2018-06-26,1,6596.0,4240.0,416.0,2436.0,2944.0,930.0,70.0,998.0,6283.0,3405.0
2018-06-26 01:00:00,2018-06-26,2,6527.0,4235.0,416.0,2436.0,2955.0,916.0,70.0,966.0,6283.0,3436.0
2018-06-26 02:00:00,2018-06-26,3,6489.0,4235.0,416.0,2436.0,2968.0,893.0,70.0,948.0,6283.0,3550.0
2018-06-26 03:00:00,2018-06-26,4,6502.0,4240.0,416.0,2436.0,2997.0,912.0,70.0,931.0,6283.0,3581.0
2018-06-26 04:00:00,2018-06-26,5,6501.0,4244.0,416.0,2436.0,3004.0,910.0,70.0,990.0,6283.0,3679.0
2018-06-26 05:00:00,2018-06-26,6,6515.0,4275.0,416.0,2436.0,3026.0,905.0,70.0,1177.0,6283.0,3690.0
2018-06-26 06:00:00,2018-06-26,7,6581.0,4287.0,416.0,2436.0,3060.0,889.0,70.0,1215.0,6283.0,3682.0
2018-06-26 07:00:00,2018-06-26,8,6522.0,4265.0,416.0,2436.0,3030.0,858.0,70.0,1111.0,6283.0,3671.0
2018-06-26 08:00:00,2018-06-26,9,6510.0,4149.0,416.0,2436.0,2983.0,851.0,70.0,1104.0,6283.0,3680.0
2018-06-26 09:00:00,2018-06-26,10,6553.0,4161.0,416.0,2436.0,2955.0,842.0,70.0,1116.0,6283.0,3638.0
2018-06-26 10:00:00,2018-06-26,11,6556.0,4172.0,416.0,2422.0,2860.0,841.0,70.0,1138.0,6283.0,3652.0
2018-06-26 11:00:00,2018-06-26,12,6520.0,4174.0,416.0,2422.0,2934.0,840.0,70.0,1120.0,6283.0,3645.0
2018-06-26 12:00:00,2018-06-26,13,6537.0,4171.0,356.0,2422.0,2851.0,848.0,70.0,1139.0,6283.0,3638.0
2018-06-26 13:00:00,2018-06-26,14,6459.0,4324.0,356.0,2422.0,2869.0,851.0,70.0,1105.0,6283.0,3661.0
2018-06-26 14:00:00,2018-06-26,15,6461.0,4317.0,356.0,2422.0,2946.0,856.0,70.0,1041.0,6283.0,3680.0
2018-06-26 15:00:00,2018-06-26,16,6447.0,4298.0,356.0,2422.0,2948.0,860.0,70.0,1027.0,6283.0,3657.0
2018-06-26 16:00:00,2018-06-26,17,6459.0,4332.0,416.0,2422.0,3008.0,879.0,70.0,1031.0,6283.0,3756.0
2018-06-26 17:00:00,2018-06-26,18,6480.0,4304.0,416.0,2422.0,3018.0,869.0,70.0,1114.0,6283.0,3969.0
2018-06-26 18:00:00,2018-06-26,19,6461.0,4280.0,416.0,2422.0,2855.0,858.0,70.0,1112.0,6283.0,4135.0
2018-06-26 19:00:00,2018-06-26,20,6522.0,4275.0,416.0,2422.0,2798.0,852.0,70.0,1180.0,6283.0,4228.0
2018-06-26 20:00:00,2018-06-26,21,6619.0,4279.0,416.0,2422.0,2794.0,855.0,70.0,1316.0,6283.0,4162.0
2018-06-26 21:00:00,2018-06-26,22,6695.0,4289.0,416.0,2422.0,2990.0,863.0,70.0,1392.0,6283.0,3992.0
2018-06-26 22:00:00,2018-06-26,23,6704.0,4310.0,416.0,2422.0,2958.0,878.0,70.0,1393.0,6303.0,3863.0
2018-06-26 23:00:00,2018-06-26,24,6695.0,4332.0,416.0,2422.0,2985.0,903.0,70.0,1387.0,6303.0,3858.0
2018-06-27 00:00:00,2018-06-27,1,6721.0,4311.0,416.0,2422.0,2973.0,895.0,70.0,1479.0,6303.0,3801.0
2018-06-27 01:00:00,2018-06-27,2,6658.0,4337.0,416.0,2422.0,2991.0,891.0,70.0,1460.0,6303.0,3774.0
2018-06-27 02:00:00,2018-06-27,3,6712.0,4361.0,416.0,2422.0,2987.0,886.0,70.0,1391.0,6293.0,3692.0
2018-06-27 03:00:00,2018-06-27,4,6717.0,4361.0,416.0,2422.0,2970.0,873.0,70.0,1279.0,6293.0,3747.0
2018-06-27 04:00:00,2018-06-27,5,6620.0,4364.0,416.0,2422.0,2951.0,866.0,70.0,1221.0,6293.0,3620.0
2018-06-27 05:00:00,2018-06-27,6,6570.0,4384.0,416.0,2422.0,2939.0,848.0,70.0,1175.0,6293.0,3656.0
2018-06-27 06:00:00,2018-06-27,7,6539.0,4262.0,416.0,2422.0,2963.0,849.0,70.0,1151.0,6293.0,3824.0
2018-06-27 07:00:00,2018-06-27,8,6505.0,4229.0,416.0,2422.0,2940.0,840.0,70.0,1211.0,6293.0,3834.0
2018-06-27 08:00:00,2018-06-27,9,6502.0,4237.0,416.0,2362.0,2899.0,835.0,70.0,1103.0,6293.0,3712.0
2018-06-27 09:00:00,2018-06-27,10,6467.0,4265.0,416.0,2362.0,2879.0,832.0,70.0,1045.0,6293.0,3842.0
2018-06-27 10:00:00,2018-06-27,11,6430.0,4282.0,416.0,2362.0,2880.0,837.0,70.0,1024.0,6293.0,3896.0
2018-06-27 11:00:00,2018-06-27,12,6423.0,4235.0,416.0,2422.0,2639.0,836.0,70.0,1113.0,6293.0,3888.0
2018-06-27 12:00:00,2018-06-27,13,6419.0,4147.0,416.0,2436.0,2648.0,839.0,70.0,1152.0,6293.0,3896.0
2018-06-27 13:00:00,2018-06-27,14,6409.0,4135.0,416.0,2436.0,2651.0,850.0,70.0,1045.0,6293.0,3960.0
2018-06-27 14:00:00,2018-06-27,15,6247.0,4214.0,416.0,2436.0,2912.0,854.0,70.0,1012.0,6293.0,3956.0
2018-06-27 15:00:00,2018-06-27,16,6238.0,4184.0,416.0,2436.0,2883.0,863.0,70.0,970.0,6293.0,3896.0
2018-06-27 16:00:00,2018-06-27,17,6382.0,4202.0,416.0,2436.0,2876.0,877.0,70.0,891.0,6293.0,3735.0
2018-06-27 17:00:00,2018-06-27,18,6375.0,4198.0,416.0,2436.0,2861.0,888.0,70.0,853.0,6293.0,3609.0
2018-06-27 18:00:00,2018-06-27,19,6376.0,4195.0,416.0,2436.0,2850.0,875.0,70.0,834.0,6293.0,3488.0
2018-06-27 19:00:00,2018-06-27,20,6382.0,4180.0,416.0,2436.0,2854.0,860.0,70.0,827.0,6293.0,3434.0
2018-06-27 20:00:00,2018-06-27,21,6387.0,4178.0,416.0,2436.0,2858.0,860.0,70.0,822.0,6293.0,3461.0
2018-06-27 21:00:00,2018-06-27,22,6396.0,4179.0,416.0,2436.0,2866.0,859.0,70.0,830.0,6351.0,3575.0
2018-06-27 22:00:00,2018-06-27,23,6388.0,4181.0,416.0,2436.0,2787.0,847.0,70.0,829.0,6351.0,3654.0
2018-06-27 23:00:00,2018-06-27,24,6414.0,4223.0,416.0,2436.0,2783.0,839.0,70.0,857.0,6351.0,3734.0
2018-06-28 00:00:00,2018-06-28,1,6428.0,4207.0,416.0,2348.0,2775.0,839.0,70.0,872.0,6313.0,3699.0
2018-06-28 01:00:00,2018-06-28,2,6477.0,4192.0,416.0,2348.0,2775.0,847.0,70.0,938.0,6313.0,3701.0
2018-06-28 02:00:00,2018-06-28,3,6490.0,4193.0,416.0,2348.0,2776.0,850.0,70.0,943.0,6313.0,3663.0
2018-06-28 03:00:00,2018-06-28,4,6473.0,4200.0,416.0,2348.0,2785.0,864.0,70.0,946.0,6313.0,3618.0
2018-06-28 04:00:00,2018-06-28,5,6453.0,4202.0,416.0,2348.0,2832.0,903.0,70.0,953.0,6313.0,3573.0
2018-06-28 05:00:00,2018-06-28,6,6410.0,4212.0,416.0,2348.0,2831.0,901.0,70.0,931.0,6313.0,3565.0
2018-06-28 06:00:00,2018-06-28,7,6399.0,4219.0,416.0,2348.0,2888.0,878.0,70.0,940.0,6313.0,3526.0
2018-06-28 07:00:00,2018-06-28,8,6384.0,4149.0,416.0,2348.0,2857.0,859.0,70.0,918.0,6338.0,3502.0
2018-06-28 08:00:00,2018-06-28,9,6383.0,4147.0,416.0,2348.0,2858.0,852.0,70.0,926.0,6338.0,3473.0
2018-06-28 09:00:00,2018-06-28,10,6379.0,4164.0,416.0,2348.0,2894.0,842.0,70.0,957.0,6373.0,3441.0
2018-06-28 10:00:00,2018-06-28,11,6379.0,4172.0,416.0,2348.0,2839.0,842.0,70.0,974.0,6373.0,3380.0
2018-06-28 11:00:00,2018-06-28,12,6387.0,4175.0,416.0,2348.0,2660.0,842.0,70.0,952.0,6828.0,3358.0
2018-06-28 12:00:00,2018-06-28,13,6399.0,4180.0,416.0,2348.0,2660.0,842.0,70.0,954.0,6818.0,3357.0
2018-06-28 13:00:00,2018-06-28,14,6416.0,4217.0,416.0,2348.0,2837.0,856.0,70.0,959.0,6818.0,3360.0
2018-06-28 14:00:00,2018-06-28,15,6437.0,4304.0,416.0,2348.0,2905.0,871.0,70.0,1026.0,6383.0,3429.0
2018-06-28 15:00:00,2018-06-28,16,6462.0,4304.0,416.0,2436.0,2900.0,861.0,70.0,1149.0,6383.0,3497.0
2018-06-28 16:00:00,2018-06-28,17,6466.0,4426.0,416.0,2436.0,2902.0,879.0,70.0,1175.0,6383.0,3405.0
2018-06-28 17:00:00,2018-06-28,18,6437.0,4408.0,416.0,2436.0,2890.0,879.0,70.0,1152.0,6383.0,3498.0
2018-06-28 18:00:00,2018-06-28,19,6423.0,4401.0,416.0,2436.0,2884.0,864.0,70.0,1045.0,6383.0,3477.0
2018-06-28 19:00:00,2018-06-28,20,6428.0,4415.0,416.0,2436.0,2879.0,848.0,70.0,1058.0,6383.0,3401.0
2018-06-28 20:00:00,2018-06-28,21,6437.0,4419.0,416.0,2436.0,2880.0,837.0,70.0,1131.0,6383.0,3435.0
2018-06-28 21:00:00,2018-06-28,22,6437.0,4411.0,416.0,2436.0,2884.0,837.0,70.0,1228.0,6413.0,3515.0
2018-06-28 22:00:00,2018-06-28,23,6437.0,4404.0,416.0,2436.0,2835.0,838.0,70.0,1165.0,6413.0,3609.0
2018-06-28 23:00:00,2018-06-28,24,6448.0,4438.0,416.0,2436.0,2844.0,839.0,70.0,1204.0,6413.0,3614.0
2018-06-29 00:00:00,2018-06-29,1,6444.0,4446.0,416.0,2436.0,2894.0,843.0,70.0,1224.0,6413.0,3514.0
2018-06-29 01:00:00,2018-06-29,2,6429.0,4407.0,416.0,2436.0,2922.0,846.0,70.0,1154.0,6413.0,3488.0
2018-06-29 02:00:00,2018-06-29,3,6429.0,4366.0,416.0,2436.0,2906.0,845.0,70.0,1119.0,6413.0,3397.0
2018-06-29 03:00:00,2018-06-29,4,6411.0,3869.0,416.0,2436.0,2881.0,859.0,70.0,1072.0,6413.0,3405.0
2018-06-29 04:00:00,2018-06-29,5,6403.0,3875.0,416.0,2436.0,2890.0,867.0,70.0,1050.0,6413.0,3424.0
2018-06-29 05:00:00,2018-06-29,6,6386.0,4371.0,416.0,2436.0,2856.0,855.0,70.0,994.0,6413.0,3323.0
2018-06-29 06:00:00,2018-06-29,7,6376.0,4362.0,416.0,2436.0,2884.0,838.0,70.0,909.0,6413.0,3283.0
2018-06-29 07:00:00,2018-06-29,8,6374.0,4356.0,416.0,2436.0,2878.0,833.0,70.0,862.0,6413.0,3293.0
2018-06-29 08:00:00,2018-06-29,9,6373.0,4369.0,416.0,2436.0,2890.0,837.0,70.0,854.0,6413.0,3249.0
2018-06-29 09:00:00,2018-06-29,10,6379.0,4383.0,416.0,2436.0,2901.0,838.0,70.0,867.0,6413.0,3294.0
2018-06-29 10:00:00,2018-06-29,11,6392.0,4392.0,416.0,2436.0,2912.0,871.0,70.0,768.0,6413.0,3329.0
2018-06-29 11:00:00,2018-06-29,12,6424.0,4390.0,416.0,2436.0,2929.0,900.0,70.0,811.0,6413.0,3389.0
2018-06-29 12:00:00,2018-06-29,13,6492.0,4403.0,416.0,2436.0,2938.0,900.0,70.0,913.0,6413.0,3446.0
2018-06-29 13:00:00,2018-06-29,14,6535.0,4419.0,416.0,2436.0,2952.0,894.0,70.0,976.0,6408.0,3504.0
2018-06-29 14:00:00,2018-06-29,15,6587.0,4446.0,416.0,2436.0,2973.0,862.0,70.0,1029.0,6408.0,3605.0
2018-06-29 15:00:00,2018-06-29,16,6591.0,4593.0,416.0,2436.0,3053.0,878.0,70.0,972.0,6383.0,3583.0
2018-06-29 16:00:00,2018-06-29,17,6669.0,4619.0,416.0,2436.0,3000.0,857.0,70.0,1035.0,6373.0,3422.0
2018-06-29 17:00:00,2018-06-29,18,6772.0,4651.0,416.0,2436.0,3007.0,860.0,70.0,1213.0,6398.0,3409.0
2018-06-29 18:00:00,2018-06-29,19,6853.0,4603.0,416.0,2436.0,3032.0,865.0,70.0,1315.0,6398.0,3385.0
2018-06-29 19:00:00,2018-06-29,20,6839.0,4586.0,416.0,2436.0,3071.0,860.0,70.0,1372.0,6398.0,3396.0
2018-06-29 20:00:00,2018-06-29,21,6874.0,4600.0,416.0,2436.0,3004.0,849.0,70.0,1372.0,6398.0,3662.0
2018-06-29 21:00:00,2018-06-29,22,6860.0,4554.0,416.0,2436.0,2975.0,844.0,70.0,1400.0,6398.0,3874.0
2018-06-29 22:00:00,2018-06-29,23,6920.0,4528.0,416.0,2436.0,2985.0,860.0,70.0,1497.0,6398.0,3975.0
2018-06-29 23:00:00,2018-06-29,24,6955.0,4524.0,416.0,2436.0,2987.0,850.0,70.0,1524.0,6398.0,4050.0
2018-06-30 00:00:00,2018-06-30,1,6974.0,4472.0,416.0,2436.0,2891.0,840.0,70.0,1582.0,6398.0,4048.0
2018-06-30 01:00:00,2018-06-30,2,6987.0,4509.0,416.0,2436.0,2918.0,847.0,70.0,1637.0,6398.0,3931.0
2018-06-30 02:00:00,2018-06-30,3,6940.0,4561.0,416.0,2436.0,2885.0,843.0,70.0,1741.0,6398.0,4014.0
2018-06-30 03:00:00,2018-06-30,4,6850.0,4613.0,416.0,2436.0,2878.0,850.0,70.0,1592.0,6398.0,3987.0
2018-06-30 04:00:00,2018-06-30,5,6772.0,4576.0,416.0,2436.0,2912.0,862.0,70.0,1444.0,6398.0,3823.0
2018-06-30 05:00:00,2018-06-30,6,6756.0,4570.0,416.0,2436.0,2894.0,872.0,70.0,1365.0,6398.0,3670.0
2018-06-30 06:00:00,2018-06-30,7,6763.0,4128.0,416.0,2436.0,2841.0,866.0,70.0,1353.0,6398.0,3612.0
2018-06-30 07:00:00,2018-06-30,8,6748.0,4118.0,416.0,2436.0,2854.0,868.0,70.0,1419.0,6398.0,3615.0
2018-06-30 08:00:00,2018-06-30,9,6706.0,4518.0,416.0,2436.0,2838.0,850.0,70.0,1488.0,6398.0,3621.0
2018-06-30 09:00:00,2018-06-30,10,6688.0,4554.0,416.0,2436.0,2838.0,852.0,70.0,1458.0,6398.0,3655.0
2018-06-30 10:00:00,2018-06-30,11,6690.0,4573.0,416.0,2436.0,2813.0,861.0,70.0,1451.0,6398.0,3645.0
2018-06-30 11:00:00,2018-06-30,12,6636.0,4639.0,416.0,2436.0,2833.0,857.0,70.0,1490.0,6398.0,3709.0
2018-06-30 12:00:00,2018-06-30,13,6615.0,4720.0,416.0,2436.0,2861.0,839.0,70.0,1438.0,6398.0,3627.0
2018-06-30 13:00:00,2018-06-30,14,6626.0,4706.0,416.0,2436.0,2904.0,839.0,70.0,1326.0,6398.0,3579.0
2018-06-30 14:00:00,2018-06-30,15,6708.0,4662.0,416.0,2436.0,2961.0,854.0,70.0,1353.0,6398.0,3468.0
2018-06-30 15:00:00,2018-06-30,16,6771.0,4620.0,416.0,2436.0,2918.0,865.0,70.0,1441.0,6398.0,3921.0
2018-06-30 16:00:00,2018-06-30,17,6850.0,4620.0,416.0,2436.0,2912.0,860.0,70.0,1511.0,6398.0,3867.0
2018-06-30 17:00:00,2018-06-30,18,6895.0,4649.0,416.0,2436.0,2913.0,859.0,70.0,1515.0,6398.0,3679.0
2018-06-30 18:00:00,2018-06-30,19,6877.0,4593.0,416.0,2436.0,2874.0,854.0,70.0,1378.0,6398.0,3543.0
2018-06-30 19:00:00,2018-06-30,20,6837.0,4582.0,416.0,2436.0,2880.0,850.0,70.0,1298.0,6398.0,3507.0
2018-06-30 20:00:00,2018-06-30,21,6846.0,4595.0,416.0,2436.0,2926.0,860.0,70.0,1269.0,6398.0,3388.0
2018-06-30 21:00:00,2018-06-30,22,6878.0,4567.0,416.0,2436.0,2940.0,872.0,70.0,1389.0,6628.0,3625.0
2018-06-30 22:00:00,2018-06-30,23,6893.0,4525.0,416.0,2436.0,2846.0,869.0,70.0,1453.0,6628.0,3647.0
2018-06-30 23:00:00,2018-06-30,24,6878.0,4515.0,416.0,2436.0,2856.0,863.0,70.0,1528.0,6628.0,3855.0
2018-07-01 00:00:00,2018-07-01,1,6832.0,4505.0,416.0,2436.0,2814.0,862.0,70.0,1612.0,6628.0,3838.0
2018-07-01 01:00:00,2018-07-01,2,6781.0,4497.0,416.0,2436.0,2817.0,856.0,70.0,1428.0,6618.0,3639.0
2018-07-01 02:00:00,2018-07-01,3,6760.0,4483.0,416.0,2436.0,2897.0,861.0,70.0,1267.0,6618.0,3556.0
2018-07-01 03:00:00,2018-07-01,4,6715.0,4464.0,416.0,2436.0,2984.0,885.0,70.0,1193.0,6618.0,3531.0
2018-07-01 04:00:00,2018-07-01,5,6657.0,4467.0,416.0,2436.0,2961.0,870.0,70.0,1087.0,6618.0,3545.0
2018-07-01 05:00:00,2018-07-01,6,6600.0,4479.0,416.0,2436.0,2956.0,869.0,70.0,1066.0,6728.0,3488.0
2018-07-01 06:00:00,2018-07-01,7,6576.0,4492.0,416.0,2436.0,2957.0,856.0,70.0,1111.0,6728.0,3400.0
2018-07-01 07:00:00,2018-07-01,8,6528.0,4504.0,416.0,2436.0,2926.0,846.0,70.0,938.0,6728.0,3335.0
2018-07-01 08:00:00,2018-07-01,9,6542.0,4533.0,416.0,2436.0,2880.0,836.0,70.0,905.0,6728.0,3311.0
2018-07-01 09:00:00,2018-07-01,10,6514.0,4551.0,416.0,2436.0,2850.0,833.0,70.0,923.0,6728.0,3320.0
2018-07-01 10:00:00,2018-07-01,11,6541.0,4549.0,416.0,2436.0,2850.0,838.0,70.0,968.0,6728.0,3299.0
2018-07-01 11:00:00,2018-07-01,12,6616.0,4553.0,416.0,2436.0,2717.0,848.0,70.0,1079.0,6728.0,3481.0
2018-07-01 12:00:00,2018-07-01,13,6749.0,4535.0,416.0,2436.0,2817.0,855.0,70.0,1204.0,6728.0,3563.0
2018-07-01 13:00:00,2018-07-01,14,6836.0,4549.0,416.0,2436.0,2808.0,858.0,70.0,1304.0,6728.0,3635.0
2018-07-01 14:00:00,2018-07-01,15,6854.0,4559.0,416.0,2436.0,2792.0,854.0,70.0,1367.0,6728.0,3712.0
2018-07-01 15:00:00,2018-07-01,16,6836.0,4538.0,416.0,2436.0,2780.0,840.0,70.0,1381.0,6728.0,3745.0
2018-07-01 16:00:00,2018-07-01,17,6850.0,4534.0,416.0,2436.0,2817.0,847.0,70.0,1387.0,6728.0,3721.0
2018-07-01 17:00:00,2018-07-01,18,6850.0,4471.0,416.0,2436.0,2814.0,842.0,70.0,1350.0,6728.0,3672.0
2018-07-01 18:00:00,2018-07-01,19,6819.0,4448.0,416.0,2436.0,2833.0,878.0,70.0,1259.0,6728.0,3652.0
2018-07-01 19:00:00,2018-07-01,20,6774.0,4422.0,416.0,2436.0,2909.0,927.0,70.0,1197.0,6728.0,3725.0
2018-07-01 20:00:00,2018-07-01,21,6745.0,4420.0,416.0,2436.0,2930.0,935.0,70.0,1246.0,6728.0,3943.0
2018-07-01 21:00:00,2018-07-01,22,6832.0,4411.0,416.0,2436.0,2939.0,943.0,70.0,1384.0,6728.0,4130.0
2018-07-01 22:00:00,2018-07-01,23,6890.0,4420.0,416.0,2436.0,2919.0,945.0,70.0,1494.0,6728.0,4235.0
2018-07-01 23:00:00,2018-07-01,24,6915.0,4472.0,416.0,2436.0,2916.0,945.0,70.0,1648.0,6728.0,4224.0
2018-07-02 00:00:00,2018-07-02,1,6879.0,4477.0,416.0,2436.0,2881.0,925.0,70.0,1688.0,6738.0,4204.0
2018-07-02 01:00:00,2018-07-02,2,6893.0,4475.0,416.0,2436.0,2918.0,919.0,70.0,1618.0,6738.0,4143.0
2018-07-02 02:00:00,2018-07-02,3,6895.0,4488.0,416.0,2436.0,2883.0,931.0,70.0,1660.0,6768.0,4070.0
2018-07-02 03:00:00,2018-07-02,4,6872.0,4512.0,416.0,2436.0,2854.0,931.0,70.0,1596.0,6768.0,4023.0
2018-07-02 04:00:00,2018-07-02,5,6838.0,4530.0,416.0,2436.0,2786.0,919.0,70.0,1595.0,6788.0,3898.0
